wind dominant direction,frequency
1.0,3
2.0,1
3.0,2
4.0,5
5.0,3
6.0,4
7.0,10
8.0,11
9.0,11
10.0,8
11.0,8
12.0,10
13.0,6
14.0,2
15.0,5
16.0,3
