wind dominant direction,frequency
1.0,3
2.0,1
4.0,1
5.0,1
6.0,3
7.0,4
8.0,12
9.0,11
10.0,18
11.0,10
12.0,7
13.0,13
14.0,2
15.0,5
16.0,1
