wind dominant direction,frequency
1.0,4
2.0,5
3.0,2
4.0,16
5.0,15
6.0,12
7.0,8
8.0,5
9.0,10
10.0,4
11.0,3
12.0,1
13.0,4
14.0,1
16.0,2
