wind dominant direction,frequency
1.0,4
2.0,4
3.0,3
4.0,6
5.0,18
6.0,9
7.0,12
8.0,6
9.0,8
10.0,2
11.0,2
12.0,5
13.0,5
14.0,6
15.0,1
16.0,1
