wind dominant direction,frequency
1.0,3
2.0,3
3.0,3
4.0,2
5.0,6
6.0,1
7.0,6
8.0,18
9.0,31
10.0,9
11.0,3
12.0,1
13.0,1
14.0,2
15.0,1
16.0,1
