wind dominant direction,frequency
1.0,5
2.0,3
3.0,1
4.0,7
5.0,3
6.0,8
7.0,10
8.0,16
9.0,10
10.0,8
11.0,7
12.0,2
13.0,2
14.0,4
15.0,6
