wind dominant direction,frequency
1.0,9
2.0,3
3.0,3
4.0,5
5.0,5
6.0,20
7.0,19
8.0,7
9.0,2
10.0,2
11.0,1
12.0,2
14.0,6
15.0,7
16.0,1
