wind dominant direction,frequency
1.0,5
2.0,4
3.0,6
4.0,15
5.0,11
6.0,9
7.0,7
8.0,4
9.0,9
10.0,4
11.0,2
12.0,3
13.0,1
14.0,4
15.0,5
16.0,2
