wind dominant direction,frequency
1.0,6
2.0,9
3.0,4
4.0,4
5.0,3
6.0,13
7.0,18
8.0,12
9.0,11
10.0,2
11.0,2
13.0,1
14.0,2
15.0,3
16.0,2
