wind dominant direction,frequency
1.0,8
2.0,12
3.0,7
4.0,8
5.0,6
6.0,3
7.0,9
8.0,23
10.0,1
11.0,1
12.0,2
13.0,2
14.0,4
15.0,3
16.0,3
