wind dominant direction,frequency
1.0,3
2.0,2
3.0,4
4.0,7
5.0,27
6.0,15
7.0,5
8.0,2
9.0,2
10.0,4
11.0,4
12.0,5
13.0,4
14.0,4
15.0,2
16.0,2
