wind dominant direction,frequency
1.0,1
2.0,9
3.0,5
4.0,8
5.0,14
6.0,10
7.0,8
8.0,8
9.0,8
10.0,1
11.0,2
12.0,4
13.0,4
14.0,4
15.0,4
16.0,1
