wind dominant direction,frequency
1.0,6
2.0,3
3.0,4
4.0,8
5.0,2
6.0,1
7.0,2
8.0,5
9.0,20
10.0,19
11.0,11
12.0,3
13.0,3
14.0,3
15.0,1
