wind dominant direction,frequency
1.0,6
2.0,3
3.0,3
4.0,15
5.0,13
6.0,15
7.0,2
8.0,7
9.0,11
10.0,4
11.0,3
12.0,3
13.0,2
14.0,3
15.0,1
