wind dominant direction,frequency
1.0,2
2.0,5
3.0,14
4.0,8
5.0,9
6.0,16
7.0,11
8.0,8
9.0,5
10.0,1
11.0,6
12.0,3
13.0,1
14.0,1
15.0,1
