wind dominant direction,frequency
1.0,4
2.0,4
3.0,6
4.0,13
5.0,10
6.0,11
7.0,9
8.0,4
9.0,12
10.0,3
11.0,4
12.0,3
13.0,1
14.0,3
15.0,4
16.0,1
