wind dominant direction,frequency
1.0,4
2.0,4
3.0,5
4.0,11
5.0,14
6.0,7
7.0,7
8.0,4
9.0,16
10.0,7
11.0,3
12.0,4
13.0,1
14.0,4
15.0,1
