wind dominant direction,frequency
1.0,8
2.0,6
3.0,2
4.0,1
5.0,3
6.0,2
7.0,2
8.0,15
9.0,22
10.0,6
11.0,3
12.0,5
13.0,6
14.0,3
15.0,6
16.0,2
