wind dominant direction,frequency
1.0,5
2.0,3
3.0,5
4.0,7
5.0,1
6.0,3
8.0,8
9.0,24
10.0,18
11.0,4
12.0,4
13.0,4
14.0,1
15.0,4
16.0,1
