wind dominant direction,frequency
1.0,5
2.0,1
4.0,5
5.0,5
6.0,5
7.0,19
8.0,23
9.0,8
10.0,2
11.0,3
12.0,1
13.0,3
14.0,5
15.0,5
16.0,2
