wind dominant direction,frequency
1.0,6
2.0,2
3.0,5
4.0,8
5.0,8
6.0,6
7.0,10
8.0,15
9.0,9
10.0,4
11.0,5
12.0,3
13.0,3
14.0,5
15.0,2
16.0,1
