wind dominant direction,frequency
1.0,1
2.0,6
3.0,3
4.0,7
5.0,8
6.0,11
7.0,14
8.0,4
9.0,5
10.0,7
11.0,4
12.0,10
13.0,4
14.0,5
15.0,1
16.0,1
