wind dominant direction,frequency
1.0,8
2.0,3
3.0,2
5.0,3
6.0,4
7.0,11
8.0,7
9.0,14
10.0,11
11.0,7
12.0,6
13.0,4
14.0,5
15.0,2
16.0,5
