wind dominant direction,frequency
1.0,4
2.0,6
3.0,10
4.0,3
5.0,7
6.0,7
7.0,14
8.0,13
9.0,13
10.0,5
11.0,2
12.0,1
13.0,2
14.0,2
15.0,1
16.0,2
