wind dominant direction,frequency
1.0,6
2.0,1
3.0,4
4.0,3
5.0,6
6.0,5
7.0,11
8.0,5
9.0,24
10.0,13
11.0,2
12.0,7
13.0,2
14.0,2
15.0,1
