wind dominant direction,frequency
1.0,9
2.0,5
3.0,4
4.0,1
5.0,3
6.0,1
8.0,1
9.0,3
10.0,9
11.0,18
12.0,22
13.0,7
14.0,3
15.0,2
16.0,2
