wind dominant direction,frequency
1.0,4
2.0,6
3.0,9
4.0,5
5.0,12
6.0,7
7.0,5
8.0,6
9.0,18
10.0,4
11.0,2
12.0,4
13.0,1
14.0,5
15.0,4
