wind dominant direction,frequency
1.0,4
2.0,6
3.0,7
4.0,8
5.0,13
6.0,4
7.0,8
8.0,10
9.0,16
10.0,2
11.0,2
12.0,3
13.0,2
14.0,2
15.0,4
16.0,1
