wind dominant direction,frequency
1.0,7
2.0,5
3.0,9
4.0,8
5.0,5
6.0,2
7.0,4
8.0,4
9.0,9
10.0,5
11.0,6
12.0,3
13.0,4
14.0,5
15.0,12
16.0,4
