wind dominant direction,frequency
1.0,6
2.0,4
3.0,4
4.0,5
5.0,6
6.0,4
7.0,4
8.0,9
9.0,20
10.0,6
11.0,8
12.0,5
13.0,2
14.0,4
15.0,4
