wind dominant direction,frequency
1.0,5
2.0,14
3.0,20
4.0,6
5.0,10
6.0,10
8.0,2
9.0,2
10.0,4
11.0,2
12.0,6
13.0,5
14.0,3
15.0,2
16.0,1
