wind dominant direction,frequency
1.0,1
2.0,6
3.0,3
4.0,6
5.0,14
6.0,10
7.0,9
8.0,9
9.0,15
10.0,7
11.0,4
12.0,1
13.0,4
14.0,2
15.0,1
