wind dominant direction,frequency
1.0,5
2.0,5
3.0,3
4.0,11
5.0,4
6.0,2
7.0,2
8.0,7
9.0,19
10.0,11
11.0,11
12.0,3
13.0,2
14.0,5
15.0,2
