wind dominant direction,frequency
1.0,2
2.0,2
3.0,3
4.0,3
5.0,7
6.0,3
7.0,3
8.0,13
9.0,31
10.0,12
11.0,6
12.0,1
13.0,3
14.0,2
16.0,1
