wind dominant direction,frequency
1.0,7
2.0,7
3.0,6
4.0,8
5.0,9
6.0,9
7.0,8
8.0,10
9.0,10
10.0,4
11.0,5
13.0,1
14.0,1
15.0,4
16.0,3
