wind dominant direction,frequency
1.0,6
2.0,10
3.0,8
4.0,2
5.0,8
6.0,4
7.0,11
8.0,8
9.0,10
10.0,4
11.0,7
12.0,4
13.0,7
14.0,2
15.0,1
