wind dominant direction,frequency
1.0,4
2.0,9
3.0,6
4.0,8
5.0,4
6.0,4
7.0,5
8.0,5
9.0,29
10.0,6
11.0,2
12.0,2
13.0,3
14.0,2
15.0,2
16.0,1
