wind dominant direction,frequency
1.0,17
2.0,8
3.0,15
4.0,5
5.0,5
6.0,3
7.0,6
8.0,6
9.0,6
10.0,8
11.0,5
12.0,2
13.0,3
14.0,2
15.0,1
