wind dominant direction,frequency
1.0,9
2.0,9
3.0,10
4.0,7
5.0,9
6.0,2
7.0,1
8.0,2
9.0,2
10.0,2
11.0,2
12.0,3
13.0,12
14.0,13
15.0,6
16.0,3
