wind dominant direction,frequency
1.0,5
2.0,9
3.0,13
4.0,14
5.0,2
6.0,3
7.0,4
9.0,3
10.0,2
11.0,2
12.0,9
13.0,17
14.0,6
15.0,1
16.0,2
