wind dominant direction,frequency
1.0,2
2.0,2
3.0,5
4.0,7
5.0,14
6.0,11
7.0,7
8.0,5
9.0,6
10.0,7
11.0,9
12.0,8
13.0,2
14.0,3
15.0,4
