wind dominant direction,frequency
1.0,14
2.0,7
3.0,5
4.0,11
5.0,9
6.0,5
7.0,6
8.0,11
9.0,10
10.0,3
11.0,1
12.0,2
13.0,1
14.0,3
15.0,3
16.0,1
