wind dominant direction,frequency
1.0,3
2.0,5
3.0,10
4.0,9
5.0,5
6.0,1
7.0,9
8.0,22
9.0,18
10.0,2
11.0,2
12.0,1
13.0,2
15.0,1
16.0,2
