wind dominant direction,frequency
1.0,3
2.0,4
3.0,2
4.0,8
5.0,7
6.0,9
7.0,5
8.0,6
9.0,10
10.0,25
11.0,5
12.0,4
13.0,1
14.0,1
16.0,2
