wind dominant direction,frequency
1.0,11
2.0,2
3.0,3
4.0,7
5.0,16
6.0,20
7.0,5
8.0,3
9.0,5
10.0,2
11.0,3
12.0,1
13.0,1
14.0,2
15.0,8
16.0,3
