wind dominant direction,frequency
1.0,6
2.0,3
3.0,2
4.0,5
5.0,5
6.0,11
7.0,10
8.0,11
9.0,3
10.0,5
11.0,8
12.0,4
13.0,7
14.0,7
15.0,5
