wind dominant direction,frequency
1.0,4
2.0,11
3.0,8
4.0,7
5.0,5
6.0,4
7.0,4
8.0,21
9.0,9
10.0,5
11.0,1
12.0,2
13.0,2
15.0,5
16.0,1
