wind dominant direction,frequency
1.0,5
2.0,6
3.0,8
4.0,5
5.0,6
6.0,7
7.0,11
8.0,12
9.0,12
10.0,8
11.0,1
12.0,3
13.0,2
14.0,1
15.0,1
16.0,3
