wind dominant direction,frequency
1.0,7
2.0,3
3.0,4
4.0,5
5.0,6
6.0,8
7.0,10
8.0,11
9.0,13
10.0,10
11.0,1
12.0,2
14.0,5
15.0,6
16.0,1
