wind dominant direction,frequency
1.0,7
2.0,2
3.0,4
4.0,7
5.0,18
6.0,7
7.0,1
8.0,1
9.0,3
10.0,4
11.0,4
12.0,8
13.0,10
14.0,10
15.0,3
16.0,3
