wind dominant direction,frequency
1.0,13
2.0,5
3.0,7
4.0,6
5.0,10
6.0,6
7.0,10
8.0,18
9.0,6
11.0,2
12.0,1
13.0,1
14.0,3
15.0,2
16.0,2
