wind dominant direction,frequency
1.0,14
2.0,10
3.0,10
4.0,8
5.0,8
6.0,14
7.0,9
8.0,3
9.0,2
10.0,3
11.0,4
12.0,1
13.0,1
14.0,3
15.0,2
