wind dominant direction,frequency
1.0,4
2.0,6
3.0,7
4.0,13
5.0,10
6.0,8
7.0,11
8.0,5
9.0,9
10.0,4
11.0,2
12.0,3
13.0,2
14.0,2
15.0,5
