wind dominant direction,frequency
1.0,2
2.0,2
3.0,5
4.0,7
5.0,3
6.0,3
7.0,8
8.0,7
9.0,26
10.0,15
11.0,6
12.0,3
13.0,1
14.0,2
15.0,1
16.0,1
