wind dominant direction,frequency
1.0,6
2.0,4
3.0,2
4.0,5
5.0,4
6.0,7
7.0,24
8.0,11
9.0,5
10.0,4
11.0,2
12.0,2
13.0,1
14.0,8
15.0,7
