wind dominant direction,frequency
1.0,10
2.0,13
3.0,9
4.0,14
5.0,3
6.0,6
7.0,5
9.0,3
10.0,4
11.0,4
12.0,3
13.0,2
14.0,7
15.0,8
16.0,1
