wind dominant direction,frequency
1.0,4
2.0,4
3.0,7
4.0,3
5.0,8
6.0,10
7.0,11
8.0,12
9.0,13
10.0,6
11.0,1
12.0,3
13.0,3
14.0,5
15.0,1
16.0,1
