wind dominant direction,frequency
1.0,2
2.0,1
3.0,3
4.0,9
5.0,16
6.0,14
7.0,6
8.0,7
9.0,9
10.0,6
11.0,6
12.0,4
13.0,4
14.0,2
15.0,1
16.0,2
