wind dominant direction,frequency
1.0,6
2.0,3
3.0,4
4.0,6
5.0,6
6.0,5
7.0,14
8.0,12
9.0,12
10.0,3
11.0,3
12.0,7
13.0,5
14.0,4
15.0,2
