wind dominant direction,frequency
1.0,3
2.0,3
3.0,3
4.0,6
5.0,12
6.0,8
7.0,6
8.0,7
9.0,19
10.0,10
11.0,4
12.0,4
13.0,1
14.0,4
15.0,2
