wind dominant direction,frequency
1.0,9
2.0,8
3.0,3
4.0,4
5.0,7
6.0,12
7.0,9
8.0,9
9.0,10
10.0,5
11.0,2
12.0,3
13.0,1
14.0,1
15.0,1
16.0,2
