wind dominant direction,frequency
1.0,10
2.0,5
3.0,11
4.0,5
5.0,5
6.0,4
7.0,1
8.0,2
9.0,8
10.0,11
11.0,7
12.0,5
13.0,9
14.0,7
15.0,1
16.0,1
