wind dominant direction,frequency
1.0,3
2.0,4
3.0,3
4.0,5
5.0,15
6.0,6
7.0,13
8.0,6
9.0,16
10.0,7
11.0,4
12.0,5
13.0,2
14.0,1
15.0,2
