wind dominant direction,frequency
1.0,4
2.0,3
3.0,3
4.0,2
6.0,9
7.0,21
8.0,13
9.0,6
10.0,7
11.0,4
12.0,8
13.0,3
14.0,4
15.0,3
16.0,2
